0.79031,518.544682,0.31,1.328885,1,0.1458,1921.510205,0.065496,0.399585,29.55,0.754839,0.010362,1.33712,0
0.682593,341.746068,0.31,2.832999,1,0.1458,1583.830205,0.065496,0.601582,30.022,0.754839,0.011183,1.406285,0
0.819671,-799.32496,-0.64,-31.15386,1,0.1524,2221.223538,0.15981,0.61393,38.27,0.849064,0.01127,1.39216,0
0.493772,342.625468,1.22,-13.6497,1,0.1428,1837.090205,0.123132,0.664682,27.345714,0.935619,0.013199,1.353857,0
0.365694,3517.798976,1.79,-12.397869,1,0.1552,1104.353841,0.227926,0.494512,29.567273,1.484798,0.014544,1.408691,0
0.120089,255.35293,0.13,-13.545627,1,0.0942,647.170205,0.230545,0.239848,25.451,1.046314,0.011479,1.40975,0
0.425905,607.388038,1.23,-7.343771,1,0.0943,1028.065205,0.136231,0.178146,25.51625,1.15408,0.011479,1.40975,0
0.142126,287.065142,1.8,-20.777521,1,0.1298,415.015205,0.15195,0.273154,25.45,1.048173,0.010583,1.696276,0
0.162191,-77.326384,1.22,-14.71734,1,0.1428,565.047348,0.123132,0.346171,29.945714,0.935619,0.012189,1.587047,0
0.90458,-827.25052,-0.22,-0.742927,1,0.1179,2511.556871,0.186008,0.333846,42.748889,0.860724,0.012174,1.437485,0
0.521022,524.198562,1.22,-0.773832,1,0.1428,1478.161633,0.123132,0.257371,31.97,0.935619,0.026931,1.423661,0
0,0,1.7,-14.046281,1,0.2003,653.702705,0.15719,0.641575,26.6375,1.082917,0,0,0
0.381517,-373.300837,-0.04,-3.820113,1,0.1309,1180.490205,0.094314,0.512574,23.608333,0.921921,0.018672,1.42903,0
0.542098,-626.628575,-0.77,-37.318589,1,0.1361,2017.990205,0.16243,0.641215,25.83125,0.940931,0.022651,1.422705,0
0.479753,-278.1205,0.26,-13.03849,1,0.1237,1133.590205,0.123132,0.432991,21.844286,0.899155,0.020669,1.367345,0
0,0,1.22,0.091097,1,0.1428,-115.481224,0.123132,0.127799,18.321429,0.935619,0,0,0
0.045878,121.95603,-1.01,21.024906,1,0.1326,53.672023,0.212207,0.244433,16.861818,1.248168,0.021022,1.390253,0
0,0,-0.04,5.293075,1,0.1309,58.240205,0.094314,0.250559,20.665,0.921921,0,0,0
0,0,1.7,-13.793594,1,0.2003,-69.897295,0.146711,0.223103,19.94625,1.082917,0,0,0
0.493572,-671.380288,-0.04,2.848114,1,0.1309,1622.690205,0.094314,0.138461,28.613333,0.921921,0.016659,1.49849,0
0.758388,-3364.473146,-0.99,43.868803,1,0.1485,1828.156871,0.15457,0.34154,29.746667,0.905726,0.030652,1.289384,0
0,0,1.54,-3.608156,1,0.1331,476.990205,0.089074,0.483717,22.12,0.849555,0,0,0
0.646327,579.205516,1.54,2.264771,1,0.1331,1917.490205,0.089074,0.412419,18.898333,0.849555,100,1.34112,0
0,0,1.7,-8.012133,1,0.2003,-79.947295,0.15719,0.318896,21.74125,1.082917,0,0,0
0.518847,-208.397836,0.31,0.770153,1,0.1458,775.810205,0.065496,0.368387,28.252,0.754839,0.013359,1.559661,0
0.261747,260.120832,1.22,-6.620486,1,0.1428,757.433062,0.123132,0.443825,28.387143,0.935619,0.011774,1.553659,0
0.244743,-506.331418,-0.22,4.849469,1,0.1179,573.023538,0.15981,0.312838,29.282222,0.860724,0.019575,1.472064,0
0.834132,-311.374894,0,16.59177,1,0.1757,2168.740205,0.041917,0.528216,64.985,0.80726,15.151515,1.310334,0
0.629839,703.88699,0.26,7.345965,1,0.1237,1880.161633,0.128372,0.648366,45.144286,0.899155,23.809524,1.333922,0
0.564939,96.480974,1.8,-11.114212,1,0.1298,1337.102705,0.15195,0.670026,29.2125,1.048173,0.019575,1.472064,0
0.503282,108.544632,-0.04,-13.331968,1,0.1309,2232.390205,0.094314,0.800991,38.045,0.921921,0.019575,1.477563,0
0.474144,220.516892,-0.99,40.541746,1,0.1485,1105.450205,0.065496,0.442233,38.298,0.905726,0.020814,1.654156,0
0.040966,-154.631898,1.7,-13.711812,1,0.2003,-358.834795,0.146711,0.450675,24.3275,1.082917,0.023184,1.447279,0
0.720247,425.373878,0.72,-0.297499,1,0.1455,1650.447348,0.128372,0.405312,22.742857,0.816213,100,1.434798,1
0.446521,71.514454,-0.77,-50.147621,1,0.1361,1306.952705,0.167669,0.450187,19.98625,0.940931,8.196721,1.467256,1
0.39571,-100.055628,0,-8.058286,1,0.1757,947.665205,0.041917,0.305279,18.7675,0.80726,100,1.353658,1
0.115511,-408.92735,-0.6,-6.785984,1,0.1095,301.952705,0.15195,0.284363,18.55375,0.977016,0.024673,1.304469,1
0.148758,257.918542,1.54,-25.206384,1,0.1331,-65.709795,0.089074,0.54923,19.416667,0.849555,100,1.469628,1
0.417046,874.808002,-0.99,38.41654,1,0.1485,2068.240205,0.094314,0.624529,32.785,0.905726,0.011553,1.468064,1
0.906066,-414.164369,-0.04,-15.189637,1,0.1309,2480.290205,0.094314,0.607293,28.893333,0.921921,0.014093,1.409134,1
0.767568,-308.467238,0.26,3.757218,1,0.1237,2385.533062,0.128372,0.534402,36.608571,0.899155,0.013199,1.353857,1
0.506483,177.273672,1.79,-2.976759,1,0.1552,2697.370205,0.065496,0.685197,41.262,1.484798,0.012767,1.350976,1
0.785033,-153.350238,0.26,2.627269,1,0.1237,2353.947348,0.123132,0.755605,39.688571,0.899155,0.016658,1.465696,1
0.255383,502.414346,-0.64,-21.740091,1,0.1524,1563.730205,0.065496,0.668444,30.816,0.849064,0.012103,1.323724,1
0.755704,-1075.947346,-0.77,-38.799871,1,0.1361,1975.277705,0.146711,0.508978,30.76125,0.940931,0.014181,1.392286,1
0.301554,4166.95532,1.79,-12.367449,1,0.1552,970.962932,0.238405,0.476959,24.689091,1.484798,0.016658,1.465696,1
0.707784,-1042.642644,-0.6,-19.958822,1,0.1095,1708.952705,0.15195,0.27917,29.34,0.977016,0.011528,1.342332,1
0.327608,-318.162912,-0.77,-38.086539,1,0.1361,869.777705,0.15195,0.214442,21.3925,0.940931,0.024371,1.340206,1
0.523626,3919.160398,0.96,-17.275012,1,0.1499,1252.515205,0.272463,0.213355,24.748333,1.475948,0.020695,1.423911,1
0.438974,633.320294,1.22,-12.958726,1,0.1428,450.190205,0.123132,0.233447,19.851429,0.935619,0.024371,1.340206,1
0.259304,526.398936,1.7,-5.806739,1,0.2003,224.065205,0.146711,0.190706,21.1125,1.082917,0.016658,1.465696,1
0.551697,-1131.799103,-0.64,-25.368487,1,0.1524,1910.790205,0.196488,0.210388,28.764444,0.849064,0.016659,1.49849,1
0.602111,573.670994,-0.99,44.346815,1,0.1485,2486.990205,0.089074,0.262124,29.185,0.905726,0.01881,1.399353,1
0.756199,7353.111912,1.79,-10.89403,1,0.1552,2096.562932,0.259364,0.416863,26.920909,1.484798,0.018743,1.352408,1
0.073209,1011.62616,1.79,-12.800749,1,0.1552,760.826568,0.238405,0.361535,26.072727,1.484798,0.014296,1.523824,1
0.727745,-874.834268,-0.64,-37.8408,1,0.1524,2024.690205,0.15981,0.33752,34.828889,0.849064,0.020324,1.34276,1
0.812538,-19.168446,0.13,-12.776836,1,0.0942,2387.830205,0.230545,0.433548,34.118,1.046314,0.020324,1.349732,1
0.441903,3505.05932,1.79,-22.014536,1,0.1552,1769.481114,0.233165,0.457653,32.174545,1.484798,0.022104,1.363092,1
0.344188,-104.282494,1.8,-13.169814,1,0.1298,1374.790205,0.16243,0.550597,34.74,1.048173,0.022104,1.363092,1
0.955893,-853.865846,-0.64,-33.642614,1,0.1524,2754.990205,0.170289,0.544277,48.291111,0.849064,0.020324,1.349732,1
1.116235,-198.739802,0,-2.194586,1,0.1757,3093.340205,0.041917,0.494135,43.125,0.80726,0.027776,1.359228,1
1.082834,-294.905866,0,2.753754,1,0.1757,2781.790205,0.041917,0.338287,37.69,0.80726,0.022104,1.363355,1
0.673798,769.257575,0.26,5.051822,1,0.1237,1837.090205,0.123132,0.497508,28.234286,0.899155,0.020324,1.34276,1
0.723877,-1006.076242,-0.22,-4.978336,1,0.1179,1839.323538,0.16505,0.537326,28.654444,0.860724,0.022414,1.405998,1
0.651425,-745.69802,-0.22,-1.145645,1,0.1179,1991.190205,0.15981,0.435261,26.622222,0.860724,0.041729,1.335781,1
0.516741,-1261.776594,-0.64,-32.711337,1,0.1524,865.590205,0.15981,0.418349,21.884444,0.849064,0.021973,1.302192,1
0.390343,606.65381,0.72,-0.005805,1,0.1455,1524.104491,0.128372,0.403984,19.165714,0.816213,0.041729,1.335781,1
0.508584,357.73266,1.23,4.786912,1,0.0943,1432.577705,0.136231,0.436087,20.9425,1.15408,100,1.33349,1
0.618663,-3140.91406,-0.99,38.018046,1,0.1485,1682.990205,0.15981,0.441333,22.008889,0.905726,100,1.33349,1
0.556029,-372.738475,-0.64,-42.484568,1,0.1524,646.723538,0.180769,0.504874,20.602222,0.849064,23.809524,1.448635,1
0.140025,-212.474106,-0.04,-16.842912,1,0.1309,426.740205,0.094314,0.497058,20.945,0.921921,23.809524,1.412844,1
0.564339,-236.428061,-0.77,-58.840774,1,0.1361,1151.177705,0.16243,0.670259,24.03625,0.940931,23.809524,1.412844,1
0.587455,23.775474,0.13,-11.282357,1,0.0942,1533.580205,0.225306,0.388898,25.611,1.046314,23.809524,1.60872,1
0.13211,266.835996,1.8,-26.070772,1,0.1298,656.215205,0.15195,0.396282,21.95875,1.048173,0.024884,1.40238,1
0,0,1.8,-12.965997,1,0.1298,43.165205,0.15195,0.385428,20.07,1.048173,0,0,1
0.453086,915.141094,1.8,-1.821367,1,0.1298,734.102705,0.15195,0.349218,22.87625,1.048173,0.016649,1.49022,1
0,0,1.22,-12.345385,1,0.1428,171.661633,0.128372,0.199458,27.185714,0.935619,0,0,1
0.418358,2657.661498,0.96,-11.776149,1,0.1499,815.340205,0.277702,0.380225,37.268333,1.475948,23.809524,1.443434,1
0.783184,-1096.268294,-0.77,-29.814998,1,0.1361,1806.940205,0.16243,0.321108,46.61375,0.940931,23.809524,1.410394,1
0.601176,219.97799,-0.64,-16.92353,1,0.1524,2890.330205,0.065496,0.492382,63.94,0.849064,23.809524,1.406893,1
0.629228,-908.108652,-0.6,6.46714,1,0.1095,1834.577705,0.15195,0.549345,41.945,0.977016,23.809524,1.481771,1
0.610556,506.873564,0.13,-2.727338,1,0.0942,1485.340205,0.209587,0.78261,34.944,1.046314,23.809524,1.60872,1
0.220775,2558.450538,1.79,-11.898121,1,0.1552,667.635659,0.238405,0.588075,27.373636,1.484798,0.018025,1.3854,1
0.966825,-1174.407956,-0.64,-21.75452,1,0.1524,2734.890205,0.15981,0.556181,41.028889,0.849064,0.018025,1.3854,1
0.324504,1665.51579,0.96,-21.341313,1,0.1499,796.915205,0.277702,0.450675,30.915833,1.475948,23.809524,1.412844,1
0.904812,-234.579154,0,-7.860209,1,0.1757,1560.715205,0.041917,0.450675,27.7925,0.80726,100,1.353658,1
0.389072,-401.66547,0.13,-19.087887,1,0.0942,916.510205,0.199107,0.450675,25.665,1.046314,100,1.324034,1
0.064609,-359.815565,0.96,-29.324051,1,0.1499,-139.409795,0.267223,0.450675,19.885833,1.475948,23.809524,1.414298,1
1.032794,320.071248,0.72,72.112282,1,0.1455,2549.204491,0.128372,0.3502,28.135714,0.816213,0.014032,1.364468,0
0.029826,60.547424,1.7,-2.325262,1,0.2003,849.677705,0.136231,0.3502,19.77875,1.082917,0.034048,1.406744,0
0.883691,-1323.005788,-0.77,-35.578494,1,0.1361,3020.477705,0.15195,0.3502,26.78875,0.940931,11.904762,1.477654,0
0.435199,791.894456,1.8,0.017482,1,0.1298,1575.790205,0.15719,0.470501,18.61375,1.048173,0.016329,1.82457,0
0.303925,3180.292544,1.79,-11.618693,1,0.1552,481.253841,0.233165,0.370869,15.297273,1.484798,0.014467,1.576621,0
0.997469,-1363.024724,-0.6,5.074203,1,0.1095,2912.440205,0.15195,0.433942,14.4275,0.977016,0.036327,1.573005,0
0.927328,1142.203202,1.7,-6.161973,1,0.2003,2387.327705,0.15719,0.244621,17.30625,1.082917,0.037344,1.514334,0
0.401666,3381.096774,1.79,-5.455904,1,0.1552,550.690205,0.243645,0.344394,16.649091,1.484798,0.023267,1.888548,0
0.428382,540.822128,1.7,4.564143,1,0.2003,1269.265205,0.146711,0.290774,18.2675,1.082917,0.014411,1.379253,0
0.672346,-706.887503,-0.64,-29.253359,1,0.1524,2245.790205,0.15981,0.212506,26.2,0.849064,0.01645,1.423153,0
0.207182,1332.38061,2.25,-7.733454,1,0.2113,1298.697348,0.351058,0.152545,19.643571,1.62736,0.013537,1.36613,0
0.054071,63.326606,0.31,24.449209,1,0.1458,803.950205,0.065496,0.546421,23.69,0.754839,0.025092,1.640897,0
1.006397,8650.279324,1.79,-7.948882,1,0.1552,3054.053841,0.248884,0.520894,42.304545,1.484798,0.021153,1.327212,0
0.50828,-333.945989,0.26,7.598757,1,0.1237,1541.333062,0.128372,0.307,21.722857,0.899155,0.014411,1.442488,0
0.798619,-850.702456,-0.77,-32.602969,1,0.1361,1497.902705,0.146711,0.282566,24.2875,0.940931,0.017643,1.681325,0
0.817178,-2730.273762,-1.01,27.993908,1,0.1326,2133.108387,0.217446,0.341977,30.408182,1.248168,0.016521,1.467278,0
0.634078,487.67784,0.13,0.170644,1,0.0942,1728.550205,0.235785,0.638451,31.765,1.046314,0.02001,1.471561,0
0.602862,-3541.455754,-0.99,63.211564,1,0.1485,1533.356871,0.15457,0.313647,32.9,0.905726,0.020848,1.380791,0
0.948803,-2986.113876,-0.99,46.028625,1,0.1485,2951.523538,0.170289,0.297113,29.923333,0.905726,0.016421,1.391466,0
0.655967,238.988842,0.31,15.195596,1,0.1458,1825.030205,0.065496,0.483992,14.924,0.754839,0.016421,1.387891,0
0.647468,1314.388138,1.7,-13.680476,1,0.2003,1646.140205,0.146711,0.633141,15.25625,1.082917,0.015176,1.379993,0
0.09376,-308.846208,1.8,6.865741,1,0.1298,178.840205,0.15719,0.455098,21.73875,1.048173,0.037408,1.671248,0
1.000995,-300.801496,0,10.34612,1,0.1757,2259.190205,0.041917,0.356111,25.8975,0.80726,0.025845,1.53579,0
1.045922,-216.742756,0,18.018714,1,0.1757,2148.640205,0.041917,0.394557,19.025,0.80726,0.035167,1.758014,0
0.405857,586.30418,1.8,-2.783716,1,0.1298,1417.502705,0.15719,0.454592,19.87125,1.048173,0.035817,1.293975,0
0.74508,793.461252,1.22,1.21154,1,0.1428,2086.904491,0.128372,0.334627,17.151429,0.935619,0.032171,1.393494,0
0.074307,150.085418,1.8,5.372796,1,0.1298,510.490205,0.15719,0.334627,19.54875,1.048173,0.01552,1.373951,0
0.814522,-106.249368,0,0.639574,1,0.1757,2048.140205,0.041917,0.3502,22.8775,0.80726,11.904762,1.448402,1
0.794608,-2856.046946,-0.99,46.541445,1,0.1485,2062.656871,0.15981,0.3502,30.274444,0.905726,11.904762,1.477654,1
0.22161,286.807148,1.8,20.475511,1,0.1298,796.915205,0.167669,0.3502,20.2075,1.048173,11.904762,1.488735,1
0.482602,-19.130468,0,8.561014,1,0.1757,1234.090205,0.041917,0.3502,17.0675,0.80726,0.036327,1.60111,1
0.252889,-616.459288,1.7,6.527122,1,0.2003,734.102705,0.146711,0.3502,22.2175,1.082917,0.0265,1.896151,1
0.702151,1206.00119,1.7,3.753112,1,0.2003,1631.065205,0.146711,0.360115,23.59625,1.082917,0.0265,1.896151,1
0.710036,-621.646856,-0.22,9.663568,1,0.1179,2118.490205,0.180769,0.41398,23.244444,0.860724,0.036327,1.560942,1
0.746522,443.886812,0.13,13.39685,1,0.0942,1829.050205,0.204347,0.522176,34.07,1.046314,0.025092,1.640897,1
0.346277,382.15714,1.7,8.052537,1,0.2003,887.365205,0.141471,0.486804,27.405,1.082917,0.031157,1.693463,1
0.989789,-3319.238814,-0.99,46.645606,1,0.1485,2335.123538,0.149331,0.441162,39.058889,0.905726,0.025157,1.473522,1
0.775846,-524.926229,-0.77,-39.94742,1,0.1361,2146.127705,0.16243,0.804897,29.71,0.940931,0.019023,1.413126,1
0.796438,343.325481,0.26,-0.393219,1,0.1237,2641.090205,0.128372,0.72439,34.41,0.899155,0.022527,1.4649,1
0.762016,-73.091524,0,17.682023,1,0.1757,2269.240205,0.041917,0.642575,28.6275,0.80726,0.019543,1.42148,1
0.806421,234.559834,0.13,3.590447,1,0.0942,1816.990205,0.199107,0.528064,33.913,1.046314,0.032612,1.453701,1
0.276503,59.604878,1.22,16.246425,1,0.1428,427.218776,0.128372,0.450051,20.594286,0.935619,0.02763,1.417619,1
0.324854,102.3338,0,29.66315,1,0.1757,872.290205,0.041917,0.408846,18.43,0.80726,0.022527,1.4649,1
0.269549,424.660628,1.79,6.872755,1,0.1552,687.735659,0.264603,0.250047,18.93,1.484798,0.032612,1.453701,1
0.665428,1344.02891,1.8,10.025202,1,0.1298,1935.077705,0.15195,0.240038,21.435,1.048173,0.039507,1.384212,1
0.337485,2423.335244,1.79,2.829701,1,0.1552,1285.253841,0.269843,0.251136,20.935455,1.484798,0.02681,1.587488,1
0.327681,482.620892,-0.99,44.661474,1,0.1485,2058.190205,0.065496,0.298395,22.384,0.905726,0.039507,1.384212,1
0.62962,1090.032006,1.22,4.878315,1,0.1428,1883.033062,0.123132,0.314619,18.617143,0.935619,0.02602,1.423175,1
0.616088,-700.431393,-0.77,-26.560633,1,0.1361,1872.265205,0.15195,0.277173,19.29875,0.940931,3.90625,1.383826,1
0.806276,-156.297109,-0.04,12.135177,1,0.1309,2433.390205,0.094314,0.269152,19.293333,0.921921,3.90625,1.373705,1
0.082031,165.68643,1.8,-1.699895,1,0.1298,867.265205,0.15195,0.363783,19.75125,1.048173,0.037408,1.671248,1
0.608629,555.548346,0.31,-12.389022,1,0.1458,1784.830205,0.065496,0.228767,19.82,0.754839,3.90625,1.267803,1
0.325351,660.476726,1.7,0.488546,1,0.2003,894.902705,0.146711,0.374241,21.37125,1.082917,0.02681,1.524935,1
0.83292,-659.417263,-0.04,16.761814,1,0.1309,2235.740205,0.094314,0.334627,24.303333,0.921921,0.032171,1.333652,1
1.127553,-1216.094212,-0.04,108.715472,0.4,1.0548,3123.490205,0.089074,0.465861,84.606667,0.921921,3.246753,1.330667,0
0.361673,5967.5218,2.25,6.436931,1,0.9536,1363.304491,0.377256,0.465861,50.537857,1.62736,3.246753,1.475651,0
0.412829,330.65853,0.72,10.680987,1,0.9035,1644.704491,0.128372,0.465861,44.23,0.816213,0.033568,1.563243,0
0.452621,-1002.053774,-0.22,-12.607221,1,0.8705,932.590205,0.16505,0.465861,39.511111,0.860724,0.022103,1.523323,0
1.001932,-1409.782812,-0.6,10.179836,0.4,1.2017,2927.515205,0.16243,0.535026,78.4925,0.977016,0.026426,1.510574,0
0.59648,-4702.649088,-0.99,45.763427,1,0.8931,1115.723538,0.15457,0.392343,29.696667,0.905726,0.027146,1.420298,0
0,0,1.7,-3.062214,1,0.9169,224.065205,0.146711,0.268909,31.54375,1.082917,0,0,0
0.670136,-85.684282,0,10.277983,0.4,1.1218,1987.840205,0.041917,0.250616,38.55,0.80726,0.033051,1.320704,0
0.510521,3185.763248,0.96,-5.074649,0.667,1.1227,1478.640205,0.282942,0.296355,19.521667,1.475948,18.518519,1.47952,0
0.11275,-166.306376,0,-5.491436,1,0.9143,997.915205,0.041917,0.236884,25.185,0.80726,0.017314,1.457246,0
0.363265,-625.494578,-0.6,-14.903414,1,0.8502,1028.065205,0.15195,0.343685,28.4125,0.977016,0.014256,1.508704,0
0.582284,-659.090088,-0.22,1.12632,0.533,1.0721,1723.190205,0.170289,0.250349,50.69,0.860724,0.017237,1.500677,0
0.162847,328.91782,1.8,-4.450947,0.333,1.1654,724.052705,0.15719,0.370548,26.40625,1.048173,0.028281,1.642482,0
0.350888,-40.892153,-0.77,-44.025626,1,0.8827,1535.590205,0.16243,0.357709,53.97,0.940931,0.036159,1.257832,0
0.254161,-782.217402,1.7,-4.433373,1,0.9169,706.465205,0.15719,0.314867,38.81875,1.082917,0.106,1.342678,0
0.039764,80.722866,1.7,2.70568,1,0.9169,304.465205,0.15719,0.358346,25.84375,1.082917,0.033568,1.552008,0
0.702168,-3477.300298,-0.99,50.257742,0.4,1.0968,1848.256871,0.15457,0.497689,73.442222,0.905726,3.246753,1.465876,0
0.489121,-952.178391,-0.04,25.627246,0.4,1.0766,1106.790205,0.094314,0.729206,53.691667,0.921921,3.246753,1.365475,0
0,0,0.72,6.948216,1,0.9035,-69.538367,0.128372,0.872657,28.651429,0.816213,0,0,0
0.239512,1669.542415,0.96,-28.407023,1,0.9195,570.790205,0.282942,0.685588,25.224167,1.475948,7.246377,1.347548,0
0.629739,18.790548,-0.64,-45.751902,1,0.8926,1640.556871,0.201727,0.571721,75.852222,0.849064,7.246377,1.396084,0
0.66251,463.379798,1.8,-2.770208,0.4,1.0947,1877.290205,0.16243,0.228518,21.5175,1.048173,0.030039,1.400243,0
0,0,0.26,-8.854121,1,0.8511,1374.790205,0.128372,0.276211,31.824286,0.899155,0,0,0
0.058528,118.814346,1.7,-9.775609,0.467,1.1292,515.515205,0.141471,0.208928,24.2525,1.082917,0.028281,1.868289,0
0.429919,188.107662,1.23,-8.954202,1,0.8526,369.790205,0.130992,0.241932,31.9025,1.15408,2.564103,1.494068,0
0.495783,288.283116,0.31,-15.069633,0.4,1.0766,751.690205,0.065496,0.336705,36.89,0.754839,0.030364,1.295248,0
0,0,1.79,-9.282135,0.333,1.1832,218.126568,0.233165,0.171636,23.289091,1.484798,0,0,0
0.880691,-2024.72751,-0.6,-3.662394,1,0.8502,2168.740205,0.16243,0.331491,50.8575,0.977016,0.017347,1.346226,0
0.114181,231.792218,1.7,-12.373252,1,0.9169,467.777705,0.15195,0.6717,27.6725,1.082917,0.015757,1.757869,0
0.952244,-672.647479,-0.64,-23.461455,0.267,1.137,2862.190205,0.16505,0.331762,56.234444,0.849064,0.019694,1.369831,1
0.829449,-981.318809,-0.77,-37.710586,0.467,1.0701,2382.302705,0.146711,0.301135,31.89125,0.940931,0.013639,1.603301,1
0.593361,-1405.232004,-0.22,-14.972868,0.267,1.1838,1426.156871,0.15981,0.356591,33.601111,0.860724,0.022103,1.602854,1
0.443252,-2269.61829,-1.01,42.465948,0.333,1.2308,1071.462932,0.217446,0.269435,46.373636,1.248168,0.598802,1.470154,1
0.971108,-746.111727,-0.64,-26.909771,0.267,1.224,2616.523538,0.15981,0.434869,59.301111,0.849064,0.615764,1.406654,1
0.484797,-405.155561,-0.64,-40.934425,0.067,1.2593,1575.790205,0.16505,0.268213,72.022222,0.849064,2,1.407326,1
0.878163,-870.052108,-0.6,-1.543151,1,0.8502,2344.615205,0.15195,0.684465,52.31625,0.977016,0.041415,1.434254,1
0.452699,675.691868,0.26,-22.875,0.333,1.1518,1779.661633,0.128372,0.713627,51.262857,0.899155,0.02954,1.319181,1
0.913301,-431.684647,0.26,1.484713,0.4,1.1012,2477.418776,0.128372,0.670385,39.665714,0.899155,0.048417,1.40638,1
1.018072,-315.021296,0.26,2.677052,0.4,1.0634,2833.475919,0.123132,0.664383,27.68,0.899155,0.048417,1.344674,1
0.675819,-2487.859422,-1.01,14.904857,0.267,1.171,2180.617478,0.212207,0.750391,50.823636,1.248168,0.046594,1.30363,1
0.581803,2795.401705,0.96,-28.397366,1,0.9195,1500.415205,0.261983,0.488997,43.121667,1.475948,7.246377,1.717728,1
0.742614,-342.318227,-0.04,-0.105795,0.4,1.0766,1733.240205,0.094314,0.287985,40.751667,0.921921,0.016088,1.582992,1
0.753096,3542.629394,0.96,-17.602646,0.267,1.1604,2131.890205,0.272463,0.399885,72.095833,1.475948,0.014102,1.35225,1
0.680846,-301.144917,-0.77,-57.207876,1,0.8827,2523.002705,0.16243,0.332344,44.74375,0.940931,0.015041,1.369272,1
0.772833,-3178.007602,-1.01,32.657955,0.467,1.0941,2518.662932,0.206967,0.200907,51.525455,1.248168,0.016254,1.343022,1
0.633875,-586.872392,-1.01,39.195478,1,0.8787,1429.608387,0.233165,0.311018,40.916364,1.248168,0.046108,1.570937,1
0.621256,399.587648,1.23,24.326511,0.267,1.1889,1585.840205,0.136231,0.368882,39.945,1.15408,0.052296,1.42363,1
0.556098,498.117346,1.8,-0.098097,0.467,1.1292,1874.777705,0.15719,0.451733,35.60875,1.048173,2.564103,1.533301,1
0.634467,89.274229,-0.04,-1.799739,0.4,1.0548,2356.340205,0.094314,0.238497,80.251667,0.921921,2,1.407326,1
0.804117,38.924094,-0.04,-26.803391,0.4,1.0548,2403.240205,0.094314,0.302896,75.603333,0.921921,0.052296,1.42363,1
0.886144,-868.519664,-0.6,-3.789884,0.4,1.2017,2417.477705,0.15719,0.289338,49.275,0.977016,0.036159,1.265564,1
0.779853,-613.242379,-0.64,-40.01279,0.2,1.1669,2406.590205,0.180769,0.435864,44.158889,0.849064,0.014102,1.35225,1
0.481006,-826.164484,-0.04,2.855612,0.4,1.0766,1592.540205,0.094314,0.48086,47.238333,0.921921,0.012021,1.468005,1
0,0,0.72,1.440515,1,0.9035,499.004491,0.123132,0.38808,35.357143,0.816213,0,0,1
